Date,Open,High,Low,Close,Volume
2010-03-09,85.24528730680797,86.03840409944203,85.20039562677346,85.641845703125,154556700
2010-03-10,85.67922425618904,86.25535484589345,85.6044029171823,86.02340698242188,186088800
2010-03-11,85.82142996512752,86.40505042857066,85.55955228130998,86.38259887695312,160791100
2010-03-12,86.75674271990854,86.77171042637572,86.15068190365824,86.3901138305664,162074800
2010-03-15,86.24045561639863,86.47240364865269,85.74662414430193,86.41254425048828,146816800
2010-03-16,86.65198182365823,87.1832211731057,86.41254992378745,87.10092163085938,168673000
2010-03-17,87.36280883511371,87.90153209525845,87.10840920293097,87.61720275878906,177468100
2010-03-18,87.6246793229906,87.74439242167152,87.22063691149204,87.57230377197266,196509100
2010-03-19,87.12903594970703,88.12076053066193,86.79094450700863,87.12903594970703,226641100
2010-03-22,86.633176938461,87.75262808980604,86.58058569680163,87.5948486328125,184477800
2010-03-23,87.72254897920718,88.28602885699651,87.43704883930513,88.21089935302734,182941600
2010-03-24,87.88031968987355,88.22591998207352,86.83600414352632,87.78264617919922,196072600
2010-03-25,88.37622349355233,88.78192988402817,87.53476348250592,87.63994598388672,223396300
2010-03-26,87.80518270962669,88.21839779831615,87.24170289885765,87.5873031616211,205808500
2010-03-29,88.03057528610812,88.30104606640892,87.6699514003826,88.14327239990234,134513500
2010-03-30,88.24846858854143,88.52645408159371,87.83525341629064,88.2033920288086,145772500
2010-03-31,87.8652796778792,88.29352408924247,87.60983825763329,87.90284729003906,161078700
2010-04-01,88.50390625,88.84199187553699,87.97798827114808,88.50390625,161215200
2010-04-05,88.84198318706581,89.28525121862022,88.5940506955118,89.22515106201172,105847600
2010-04-06,88.96973467508315,89.59332058819402,88.87206687130067,89.435546875,110384200
2010-04-07,89.2552288470178,89.67595872043607,88.51143116534884,88.92465209960938,184576300
2010-04-08,88.61657979230726,89.38291546282613,88.35362372183998,89.23265075683594,158704000
2010-04-09,89.42049020979128,89.85624932185901,89.2552076074331,89.81868743896484,133006500
2010-04-12,89.93138809141738,90.19434995885366,89.82620563724839,89.96144104003906,110279000
2010-04-13,89.87126383662294,90.18681111454893,89.40545185586627,90.02903747558594,125043600
2010-04-14,90.35962833395739,91.05083465576172,90.21688399972655,91.05083465576172,161609000
2010-04-15,90.90058990427272,91.33634913660029,90.8705369504555,91.12598419189453,144615300
2010-04-16,90.80288573115782,91.125947690268,89.21762887738599,89.6759262084961,366786700
2010-04-19,89.41295079998274,90.10415111541353,89.0072447717052,90.01399230957031,217947800
2010-04-20,90.57751426634714,90.89306736821733,90.05911665358738,90.81793212890625,157708000
2010-04-21,90.87051512821401,91.08088575441484,90.14926160585158,90.65264129638672,192910100
2010-04-22,90.01403077621713,91.03580808437532,89.49563318411737,90.92311096191406,115360300
2010-04-23,90.86300674596856,91.5542073259558,90.63009784139739,91.51663970947266,177335500
2010-04-26,91.54671197081807,91.74956797140408,91.08090552742667,91.17105865478516,143457300
2010-04-27,90.64514260411819,91.16354026130752,88.84200561437906,89.01480865478516,355853300
2010-04-28,89.44303696795056,89.91635797746514,88.85701311024859,89.69096374511719,300674100
2010-04-29,90.23191526962253,90.99073648807678,90.20937699030448,90.80290985107422,193775000
2010-04-30,90.81792233528068,90.91559584304657,89.24017992412635,89.2627182006836,270000900
2010-05-03,89.69099322983216,90.66769424839943,89.55575779236923,90.41976165771484,182747900
2010-05-04,89.41298408611539,89.42800769334318,87.8427505921871,88.29353332519531,360353400
2010-05-05,87.57226738424458,88.50389139659676,87.12899938373258,87.76760864257812,328973200
2010-05-06,87.34689941917688,87.90286465046375,78.88718622477516,84.8525619506836,647356600
2010-05-07,84.62718662432414,85.47616113576012,82.20046918192918,83.59038543701172,637558800
2010-05-10,87.00880479936156,87.63990524630893,86.33263352822232,87.27176666259766,396159600
2010-05-11,86.45283209793178,88.17332453887423,86.33262604779434,87.0238265991211,317849800
2010-05-12,87.36943137129899,88.36867036680336,87.21916663587714,88.2409439086914,235607100
2010-05-13,88.00053966033123,88.413760581568,87.0689210848327,87.14405059814453,234452500
2010-05-14,86.49041669556382,86.64819039160611,84.79997686823506,85.5663070678711,345601400
2010-05-17,85.79919288137322,86.03961071212542,83.9735180087192,85.61136627197266,325739800
2010-05-18,86.31009838722679,86.56554560667348,84.16887576722434,84.44686126708984,360556800
2010-05-19,83.97352761494331,84.72483413849193,82.91418839738697,83.96601867675781,394742700
2010-05-20,82.17790291780845,82.56107083782513,80.74291048325767,80.79550170898438,530418300
2010-05-21,79.57088820724209,82.17791740738029,79.1576672665207,81.97506713867188,500909400
2010-05-24,81.5317895427341,82.18542834691902,80.8481035187835,80.92323303222656,269823000
2010-05-25,78.96982706709002,81.04343462238722,78.42137079727088,81.00586700439453,396505200
2010-05-26,81.50174023578516,82.24553214424817,80.27710684316871,80.51752471923828,349719300
2010-05-27,82.03515548946196,83.24475936761183,81.72711708465982,83.21470642089844,300870500
2010-05-28,83.12457479512119,83.1846807082262,81.77973508247736,82.17041778564453,297933500
2010-06-01,81.40408091673622,82.60617050684468,80.6678035505515,80.78800964355469,277909400
2010-06-02,81.20120771757503,82.89915627680085,80.7729632427949,82.89164733886719,240243700
2010-06-03,83.13206272790433,83.44009540246213,82.32816502774784,83.17713928222656,226618300
2010-06-04,81.59939398168933,82.14033554273608,79.98408396801179,80.25455474853516,398475600
2010-06-07,80.54005106016133,80.84808946334418,79.19521752689091,79.25531768798828,264609100
2010-06-08,79.31543488555427,80.2620827749238,78.62423421230667,80.10430908203125,357774300
2010-06-09,80.57012988248488,81.3514895478253,79.33798733806758,79.67607879638672,268023300
2010-06-10,81.0358953928178,82.1027489291194,79.66851819969565,82.00508117675781,317890600
2010-06-11,81.28385986629344,82.45589628447513,81.23126863552925,82.40330505371094,214128200
2010-06-14,83.03440454313268,83.4851930976109,82.19294480307111,82.27558898925781,207196100
2010-06-15,82.8541061685142,84.22148420270709,82.7113560540165,84.14635467529297,238268700
2010-06-16,83.71055060447404,84.4618569406808,83.54526229338656,84.11625671386719,216374000
2010-06-17,84.35669307176667,84.39426068964737,83.43258928484421,84.25151062011719,263185800
2010-06-18,84.41834430960644,84.64480515590624,84.07109973785205,84.34285736083984,174006600
2010-06-21,85.39212580470975,85.45251189705378,83.63325200121139,84.10128021240234,213140700
2010-06-22,84.10132585340656,84.47121606661702,82.59156329907664,82.71234130859375,239355400
2010-06-23,82.76512555627419,83.05952859011961,81.88946687489072,82.45562744140625,254639900
2010-06-24,82.04801943688658,82.15370231833853,80.87795155887345,81.08931732177734,268523600
2010-06-25,81.33088551685157,81.84420487891063,80.59864995163497,81.42902374267578,238726500
2010-06-28,81.54978849927646,81.76870466694362,80.8779449112876,81.17234802246094,169218600
2010-06-29,80.03249356354587,81.15727057559174,78.1679420406485,78.6661605834961,373649500
2010-06-30,78.44722999464304,79.1719150437309,77.66215308497664,77.91881561279297,284101700
2010-07-01,77.86598213078797,78.12263892554412,76.34111917143942,77.57157897949219,382924800
2010-07-02,77.8357940827779,78.06980539103158,76.71102280723102,77.14884948730469,233385200
2010-07-06,78.23585782312783,78.78692342694688,76.90726579582721,77.65460205078125,256935300
2010-07-07,77.85087774014667,80.19855817975063,77.76784036696824,80.10042572021484,253769400
2010-07-08,80.77224456836396,80.983610268179,79.94942727132916,80.89302825927734,210842100
2010-07-09,80.87040323011831,81.50450629453412,80.71942932678778,81.49695587158203,144999900
2010-07-12,81.225205582632,81.7083290281166,80.88551138978013,81.5498046875,131283600
2010-07-13,82.39525963915806,83.10484383991323,82.22918490303935,82.7802505493164,213025900
2010-07-14,82.51603493050132,83.0972964881092,82.17634080618421,82.77269744873047,184426800
2010-07-15,82.74251530547305,83.08220948638731,81.6554847116905,82.79535675048828,232337900
2010-07-16,82.34996503128777,82.44055282408665,80.35707966399164,80.51560974121094,282693400
2010-07-19,80.81000298636992,81.24782953314333,80.18345045452372,80.99117279052734,186709000
2010-07-20,79.91924847443522,81.94987431932826,79.88150212311531,81.88948822021484,258162400
2010-07-21,82.31227455352999,82.33492007569636,80.49300748231785,80.82515716552734,264527000
2010-07-22,81.7837810249415,82.99159488161159,81.7762363638177,82.6292495727539,274781300
2010-07-23,82.4631597828456,83.46715241970479,82.2291486266161,83.34637451171875,222020800
2010-07-26,83.48985336715718,84.29757596079429,83.25584205550942,84.21453857421875,184445700
2010-07-27,84.67500037824324,84.76558817157563,83.87482836130447,84.20697784423828,204855600
2010-07-28,84.03337283207696,84.29003542842611,83.38417455572406,83.66348266601562,163056200
2010-07-29,84.18432929206949,84.41079590306337,82.59153562941037,83.25582885742188,220149100
2010-07-30,82.41036984141299,83.68612076717235,82.26694634605298,83.24073791503906,220070600
2010-08-02,84.53916050046024,85.25630123621326,84.19946619777403,85.12042236328125,188263200
2010-08-03,84.90901633661308,85.12792675566438,84.43343762670565,84.7127456665039,146657300
2010-08-04,84.94678869051644,85.38462121088592,84.66748630557736,85.27893829345703,158171700
2010-08-05,84.73540409256007,85.23362838664833,84.60707568685338,85.1883316040039,140473800
2010-08-06,84.35039829828318,84.97695088801137,83.73139613088364,84.84107208251953,239728300
2010-08-09,85.2411801550278,85.43745087141548,84.78825260583695,85.29402160644531,120800400
2010-08-10,84.56933461851996,85.2864751691823,84.07111605254893,84.83354187011719,242916300
2010-08-11,83.52754876925879,83.55774468770841,82.37258224515317,82.50846099853516,273406900
2010-08-12,81.2629586354872,82.29714214650241,81.22521227348955,82.00273895263672,239542600
2010-08-13,81.74605908983021,82.25182794610168,81.66302172425912,81.76115417480469,158698500
2010-08-16,81.20255703395581,81.98763404332702,80.9081538753523,81.72342681884766,147895300
2010-08-17,82.42546915958819,83.3313241759576,82.19145210225226,82.7274169921875,172270300
2010-08-18,82.68965958511949,83.32375681583328,82.21408666208414,82.87837982177734,182922100
2010-08-19,82.44809741225392,82.65191273252238,81.09685983486916,81.43655395507812,265847600
2010-08-20,81.19499352958432,81.48185197790627,80.58354180011426,81.17234802246094,209714200
2010-08-23,81.55732005013947,81.95740594150385,80.82508477306125,80.86283111572266,163490300
2010-08-24,79.97966163999631,80.31181121430573,79.23988128176273,79.66261291503906,280677800
2010-08-25,79.22477804332854,80.27406242948787,78.72655945617511,79.97211456298828,272234800
2010-08-26,80.34952427101932,80.45520713552956,79.17190615903007,79.43611907958984,224439500
2010-08-27,79.93434474429773,80.74961756690233,78.74163144003745,80.66658020019531,272649000
2010-08-30,80.45519998411669,80.70431203944125,79.48895344631873,79.49649810791016,167238600
2010-08-31,79.20209504590245,80.00227263943435,78.87749605967812,79.49649810791016,273933100
2010-09-01,80.56844879021982,81.98762294625548,80.51560735247607,81.8743896484375,256828100
2010-09-02,82.0706648007668,82.65192064772485,81.89703963338268,82.63682556152344,156112200
2010-09-03,83.4445558944522,83.78425007926248,82.99917305911372,83.7087631225586,212197300
2010-09-07,83.31624067952708,83.42192358749728,82.69723832172177,82.76517486572266,141973700
2010-09-08,82.93118785458682,83.67851807814205,82.89344151874492,83.34637451171875,149924400
2010-09-09,84.28244984362746,84.3050953481228,83.50492347310642,83.73138427734375,147017900
2010-09-10,83.88235622191416,84.25224619978276,83.69363602269581,84.15411376953125,127819000
2010-09-13,84.98450419370627,85.26380647721004,84.6448042888089,85.0901870727539,178503500
2010-09-14,84.92409734579023,85.52045392048807,84.6070487645941,85.0373306274414,209823600
2010-09-15,84.78825008123414,85.46009384037487,84.531593256073,85.3619613647461,168608400
2010-09-16,85.09771754229457,85.39212060193866,84.81085914418132,85.33927917480469,199962900
2010-09-17,85.78861796893325,85.87209992453631,85.13594401973864,85.37120819091797,195836900
2010-09-20,85.66716826254996,86.86626718184056,85.39395570397441,86.6765365600586,214555200
2010-09-21,86.74482329402998,87.15463625059081,86.14527396778446,86.50196838378906,268389100
2010-09-22,86.36532889005788,86.85103852357419,85.83407999769497,86.07693481445312,191322400
2010-09-23,85.371170447045,86.26669901930727,85.13590637987944,85.3787612915039,202354300
2010-09-24,86.32743375327341,87.20019578001165,86.25154266184381,87.13948059082031,209671800
2010-09-27,87.16979004561024,87.26844783097272,86.63854690886468,86.7220230102539,128761800
2010-09-28,86.8359041557112,87.30643815274013,85.8948419517721,87.025634765625,209207500
2010-09-29,86.80554193463733,87.20777566990623,86.53232940772031,86.87384796142578,179665800
2010-09-30,87.31402723989554,87.87562821269665,86.20599540500997,86.61581420898438,287106700
2010-10-01,87.26848333119915,87.36714694681325,86.464027456847,86.98009490966797,174638700
2010-10-04,86.79798008160472,87.1622596881245,85.89486033231952,86.32744598388672,166153200
2010-10-05,87.12429126654203,88.27785073286869,87.02562765177608,88.06535339355469,229634100
2010-10-06,88.05017130102152,88.28544117428784,87.70106770372753,88.0577621459961,148626600
2010-10-07,88.41443530959384,88.43720204892011,87.42024909156798,87.95149230957031,164860000
2010-10-08,88.07295383443386,88.68767917444282,87.73902609906166,88.44482421875,177760100
2010-10-11,88.58140649174969,88.77113705541773,88.22471210563502,88.52828216552734,103098300
2010-10-12,88.23986900845263,89.05950625669054,87.76934101751742,88.80147552490234,182210000
2010-10-13,89.29478036286247,89.97022059359682,89.08227730331731,89.49209594726562,194347200
2010-10-14,89.40861934421376,89.56040725287684,88.58139695493752,89.14299774169922,217764300
2010-10-15,89.76536418063152,89.81848853101432,88.61180437655351,89.32518768310547,243705000
2010-10-18,89.35552391169563,90.06132199233744,89.02918704021353,89.76534271240234,141204800
2010-10-19,88.93815404399376,89.43904002063981,88.05021007473628,88.58905029296875,280604700
2010-10-20,88.74841012893506,89.88679402165052,88.6952857788798,89.45420837402344,200051800
2010-10-21,89.85642446187529,90.38007704553735,88.95330484103394,89.6515121459961,221585500
2010-10-22,89.78812384890009,89.95508773410867,89.55285971435315,89.8184814453125,108212400
2010-10-25,90.41801125482097,90.88854521155814,90.01578332266547,90.0840835571289,151145700
2010-10-26,89.62873209130409,90.19033303234448,89.45418318603666,90.0992660522461,158982900
2010-10-27,89.46936954007026,89.93990355599186,88.99125046833304,89.84123992919922,190024000
2010-10-28,90.35729290436997,90.39524133781899,89.42382165875135,89.85640716552734,168576000
2010-10-29,89.7653172787052,90.09924490099014,89.60594431082835,89.92469024658203,144305500
2010-11-01,90.3648739551532,90.8809413274902,89.43898786447942,89.9550552368164,174074800
2010-11-02,90.630485717864,90.88093142791969,90.38763085087214,90.6684341430664,158345900
2010-11-03,90.82781601126649,91.08584679956604,89.89433908686868,91.03272247314453,226702800
2010-11-04,92.04211162331077,92.83139164737732,91.04792509026363,92.78585815429688,215039400
2010-11-05,92.84656975258538,93.2867461632084,92.72514517144866,93.13496398925781,180654100
2010-11-08,92.84654868390379,93.1121761132195,92.54298440488724,92.96038818359375,156107100
2010-11-09,93.21084449876791,93.30950232162834,91.92067879623812,92.29254913330078,186621600
2010-11-10,92.26979159002413,92.70996799459118,91.57158433526733,92.6644287109375,221387400
2010-11-11,91.86756142660704,92.45192914343343,91.58675804624608,92.31532287597656,158017600
2010-11-12,91.69299946360032,92.09522738868331,90.8050616904792,91.22246551513672,239068800
2010-11-15,91.51084675045027,91.86754113614575,91.05549455620557,91.09343719482422,163940800
2010-11-16,90.53185082938751,90.68363298837514,89.24167931751983,89.67427062988281,299566200
2010-11-17,89.71221964031636,90.09168085482924,89.4465979481811,89.71981048583984,172308900
2010-11-18,90.58499188713658,91.36668115145682,90.57740104075037,91.04034423828125,197723700
2010-11-19,90.99480743616114,91.32872939347882,90.50150666111655,91.29078674316406,156852900
2010-11-22,90.83542830798991,91.2528321741337,90.13721526568553,91.21488952636719,181361000
2010-11-23,90.13721070980768,90.3269413094066,89.54525216547795,89.89435577392578,222309000
2010-11-24,90.46354315381238,91.24523804967566,90.44836725423787,91.22246551513672,140046100
2010-11-26,90.43319329306821,90.92648820640814,90.15998077392578,90.15998077392578,76007800
2010-11-29,89.93230545236622,90.67605196072147,89.3555228003837,90.43319702148438,223642300
2010-11-30,89.53764409178838,90.4407575764238,89.40862291674026,89.92469024658203,233930700
2010-12-01,91.22245772325812,92.01173760643228,91.2148726691778,91.83718872070312,221037200
2010-12-02,91.98138445093707,93.08182530794616,91.92826011922753,93.01351928710938,191213600
2010-12-03,92.69477764489191,93.37021808978963,92.67201090025102,93.26396942138672,151288900
2010-12-06,93.0666653474834,93.37782635594303,92.96800750559386,93.16532897949219,103050500
2010-12-07,94.06082610197606,94.11395042820128,93.16529760980994,93.21842193603516,206581000
2010-12-08,93.33228614898398,93.63585049916679,92.89970058084278,93.5599594116211,138019200
2010-12-09,94.08359784065674,94.12154048133742,93.46128179034102,93.92422485351562,123705100
2010-12-10,94.21261312837761,94.56171668885696,93.90145799865111,94.47064971923828,117571700
2010-12-13,94.90324055492123,95.01707427337331,94.50100685262477,94.53136444091797,133812700
2010-12-14,94.67557572034961,95.03986104432066,94.32647208785836,94.61486053466797,147249600
2010-12-15,94.44030285550997,94.81217320061654,94.0228932303059,94.18226623535156,160823100
2010-12-16,94.24298883207172,94.7970047609314,93.91665195126258,94.72869873046875,185035200
2010-12-17,94.66232774228487,94.95223283588084,94.46396856215644,94.83016967773438,141075300
2010-12-20,95.08956113011274,95.2879203177581,94.5860411252524,95.05904388427734,119085500
2010-12-21,95.35656132646666,95.72276238514847,95.2650154272225,95.66172790527344,94965500
2010-12-22,95.73039608689803,95.98978390347132,95.67699237051126,95.95926666259766,78878100
2010-12-23,95.85246243232295,95.959269868665,95.58544384146782,95.82194519042969,70053700
2010-12-27,95.46335104986449,95.95161515716701,95.39469163816598,95.86006927490234,58126000
2010-12-28,96.05079445014931,96.08893662631026,95.74562793802625,95.99739074707031,55309100
2010-12-29,96.11181879442826,96.27965482888114,96.05078433431824,96.0660400390625,58033100
2010-12-30,95.97451714073412,96.2262741629541,95.76852724370119,95.91348266601562,76616900
2010-12-31,95.76854418351816,96.02793783667009,95.61596379030095,95.93638610839844,91218900
2011-01-03,96.66878322471342,97.34777587477805,95.89823884566509,96.92817687988281,138725200
2011-01-04,97.14177441218072,97.17229164972537,96.27205351414612,96.874755859375,137409700
2011-01-05,96.56961687401594,97.43933802034597,96.47806513524505,97.37830352783203,133975300
2011-01-06,97.41641449658107,97.52322190758036,96.89763314862704,97.18753814697266,122519000
2011-01-07,97.31727142276317,97.47748260411545,96.24156611352075,96.9968490600586,156034600
2011-01-10,96.56958930449649,97.01208051804193,96.27967845810635,96.874755859375,122401700
2011-01-11,97.2256941189229,97.45456466673366,96.8518623292,97.21806335449219,110287000
2011-01-12,97.81316938525347,98.20225117661491,97.24097829678468,98.09544372558594,107929200
2011-01-13,98.13358380486603,98.17935676001527,97.69109250319318,97.93521881103516,129048400
2011-01-14,97.79789506286217,98.66761609068979,97.72923563356625,98.64472961425781,117677900
2011-01-18,98.5531692039626,98.90411456761883,98.43873682512753,98.81256866455078,114401300
2011-01-19,98.72864091988167,98.82781176100944,97.58427064564465,97.84365844726562,151958400
2011-01-20,97.6224146505772,97.95809264596352,96.9891950234149,97.7139663696289,175745700
2011-01-21,98.32431221207995,98.5455520423473,97.82841136864089,97.93521881103516,151462900
2011-01-24,97.87417956514395,98.60658173533673,97.85129308868207,98.49214935302734,113715500
2011-01-25,98.23275011811214,98.6294684462905,97.7368609387424,98.54554748535156,167552200
2011-01-26,98.78969833486873,99.2169281405286,98.59133332428442,98.92701721191406,141281500
2011-01-27,98.94988350377807,99.33897685830237,98.77441664963898,99.17113494873047,123302700
2011-01-28,99.28559621488682,99.44581322651446,97.27913512241898,97.43934631347656,295637300
2011-01-31,97.70635626338782,98.24801843319005,97.46221830884038,98.17172241210938,149249200
2011-02-01,98.7667731778945,99.91876821282568,98.70573870939599,99.74330139160156,167194300
2011-02-02,99.48393360070317,99.81961746353952,99.43053569950916,99.55260467529297,118323600
2011-02-03,99.37711591866004,99.92641461195636,98.85071534196004,99.77383422851562,145886700
2011-02-04,99.81201072998753,100.09428510199626,99.35425780784438,100.05613708496094,134634800
2011-02-07,100.27737360932213,101.0097642059028,100.26973702237238,100.68171691894531,112439100
2011-02-08,100.77322800160123,101.19283269895155,100.4985787125296,101.13943481445312,99072800
2011-02-09,100.86479529154992,101.18521755296905,100.40704255173075,100.91056823730469,146436700
2011-02-10,100.39943934787306,101.06317048731013,100.17056292840357,100.94873809814453,162708500
2011-02-11,100.55200724093612,101.68111602444367,100.52912076594951,101.55142211914062,137710300
2011-02-14,101.4903943340356,101.87947607561213,101.37596195155356,101.7955551147461,101690700
2011-02-15,101.48275712976829,101.63533750169178,100.94872000746797,101.4751205444336,119575400
2011-02-16,101.81845384766969,102.23804701339783,101.61246391681964,102.1159896850586,130183500
2011-02-17,101.81843842010775,102.55845378773215,101.72688088630409,102.42113494873047,109810500
2011-02-18,102.51267379422698,102.75681167940581,102.27617249366942,102.6347427368164,130002400
2011-02-22,101.55905885763032,102.65765634911284,100.30025602263719,100.57490539550781,233116400
2011-02-23,100.51383265900172,100.7579705158228,99.33895123616801,99.9569091796875,227584000
2011-02-24,99.85010827228942,100.27733790838143,98.94986441812313,99.88824462890625,260431400
2011-02-25,100.30789379617923,101.01740961730687,100.24685930094269,100.95637512207031,141686900
2011-02-28,101.33021889909645,101.71167580811372,100.99453495657869,101.58197021484375,141585500
2011-03-01,101.90234715528483,101.99389303698041,99.85773321538589,99.88824462890625,258565500
2011-03-02,99.75095281660764,100.5672759532162,99.44579203423561,100.10189819335938,200277400
2011-03-03,101.00977987760028,101.94053562106333,101.00215493060615,101.82610321044922,176480100
2011-03-04,101.74978132887126,101.94814631173318,100.39943266208626,101.06316375732422,277202300
2011-03-07,101.36069441144804,101.58957080398176,99.74332141551369,100.26972198486328,216790400
2011-03-08,100.42996159684823,101.46752472129806,99.99510683000665,101.14710235595703,174615000
2011-03-09,100.9487459544764,101.31494126944375,100.39944716145577,101.00214385986328,153806000
2011-03-10,99.94168216344589,100.07900102447397,99.03381311174552,99.13299560546875,301291800
2011-03-11,98.81254050792064,100.17815028448327,98.78965403867514,99.819580078125,225621800
2011-03-14,99.17115361641429,99.54497386989756,98.46163783946014,99.21692657470703,234974100
2011-03-15,96.5772214553772,98.66760872891763,96.5085620312041,98.08016204833984,359585400
2011-03-16,97.76736966305637,98.0878036077191,95.57781143506386,96.26443481445312,468670300
2011-03-17,97.65295903847549,97.95049493240025,96.96633550612222,97.53852081298828,254303700
2011-03-18,98.72078634663457,98.75144200580515,97.7017078216708,97.89326477050781,230435400
2011-03-21,99.11157201205603,99.61727348152837,98.99663082540118,99.410400390625,153992600
2011-03-22,99.39506629297404,99.52532360960214,98.97363868523145,99.06558227539062,129538600
2011-03-23,98.78976625932101,99.60963579674625,98.32237842308648,99.34912109375,148603100
2011-03-24,99.91608811261234,100.44478710003862,99.35674516131954,100.29920196533203,159129800
2011-03-25,100.55974871901822,101.04246432124124,100.2915642908982,100.60572052001953,155642800
2011-03-28,100.8202607907779,101.08077545088601,100.32987543987068,100.36051940917969,109762400
2011-03-29,100.27624308547617,101.06545689936857,99.94677069539159,101.0348129272461,129798800
2011-03-30,101.56347701687748,102.03087634953182,101.41789189317605,101.73204803466797,135835000
2011-03-31,101.60183937953818,101.87768193237275,101.48689816235864,101.59416961669922,132537100
2011-04-01,102.22248880322074,102.49833137387249,101.77807512318668,102.02326202392578,153850100
2011-04-04,102.23778603027074,102.4216849405841,101.8163700264984,102.10752868652344,100768900
2011-04-05,101.90832518993035,102.54429584036161,101.86235338006739,102.09222412109375,120791500
2011-04-06,102.58259542707687,102.67453903411845,102.00025473792034,102.41402435302734,120411600
2011-04-07,102.23010391834298,102.6591895831214,101.64777504353047,102.15348815917969,170731500
2011-04-08,102.6055822937235,102.66688192956433,101.37961296032721,101.80104064941406,147945400
2011-04-11,101.90829521228159,102.25309537653791,101.24933885075941,101.49453735351562,121385400
2011-04-12,100.92751884906427,101.12673385245141,100.36817587253721,100.7359619140625,161187400
2011-04-13,101.20336711609217,101.27998287946907,100.34519573933869,100.72830963134766,162059000
2011-04-14,100.14598281739374,100.95818250957466,99.81651043693572,100.80493927001953,161220400
2011-04-15,100.98883465840942,101.42557846052966,100.69000625957683,101.17272186279297,170006700
